group_deal_category,group_created_by,delivery_coordinates,delivery_location_name,unique_group_members,total_groups,monday_orders,tuesday_orders,wednesday_orders,thursday_orders,friday_orders,saturday_orders,sunday_orders,active_days,total_orders
NORMAL_GROUPS,e0f7e3ab-9e93-40e5-b6c6-55279b5e444e,POINT(38.674517 8.984129),"Kolfe qeraniyo subcity woreda 11, Kolfe Keraniyo 04, አዲስ አበባ, ኢትዮጵያ",6,1,0,0,6,0,0,0,0,1,6
NORMAL_GROUPS,91d77266-db0d-4a45-a4ae-954ae9c45c02,POINT(38.746211 9.033807),"Kelifa Business Center | Piazza | ከሊፋ የገበያ ማዕከል | ፒያሳ, አዲስ አበባ, ኢትዮጵያ",6,4,0,18,0,0,0,0,0,2,18
NORMAL_GROUPS,71b51bbd-782c-4a33-968b-c7972e161279,POINT(38.808929 8.995013),"Gerji taxi tera, አዲስ አበባ, ኢትዮጵያ",6,15,10,6,0,0,36,11,0,4,58
NORMAL_GROUPS,150c8a49-f0f4-41ef-9af1-2b81a80072a5,POINT(38.783744 8.947586),ያልተሰየመ መንገድ,6,6,6,0,10,0,0,0,0,3,16
NORMAL_GROUPS,fef4f67f-851c-4c2e-8ff7-61ee1c881882,POINT(38.725313 8.959774),"Yotek realestate lebu, አዲስ አበባ, ኢትዮጵያ",6,29,31,0,21,8,43,17,0,10,120
NORMAL_GROUPS,efc6112e-24e3-431a-9f97-6749d072177c,POINT(38.752201 9.024677),Churchill Ave,6,3,0,0,0,6,0,0,5,2,11
NORMAL_GROUPS,ab351877-4b08-4959-bf6b-47d3c5bf2161,POINT(38.829021 8.992610),"Yerer Hospital | Goro | የረር ሆስፒታል | ጎሮ, Goro, ኢትዮጵያ",6,2,0,0,5,0,6,0,0,2,11
NORMAL_GROUPS,ff65ee0f-426c-4d4b-a37a-685b7a40a04a,POINT(38.694158 9.003701),"Bethel Square | Bethel, አዲስ አበባ, ኢትዮጵያ",6,3,5,0,1,6,0,0,0,3,12
NORMAL_GROUPS,50bb245f-eace-4be0-adb6-c4b358e5f234,POINT(38.783627 8.994242),Yaliteseyeme Menigedi,6,2,44,0,0,0,0,0,0,2,16
NORMAL_GROUPS,7cb8c4fd-7ceb-4db1-aa4c-08748e0e3c88,POINT(38.824382 8.904326),"Koye feche Woreda | ኮዬ ፈጬ ወረዳ, Addis Ababa, Ethiopia",6,16,0,7,23,49,5,11,0,9,89
NORMAL_GROUPS,35b24644-695f-4d14-999d-e1489be81b6a,POINT(38.738988 9.048167),"Pawe Building | Enkulale Fabrica, Unnamed Road, አዲስ አበባ, ኢትዮጵያ",6,9,27,0,5,0,0,5,0,3,37
NORMAL_GROUPS,e2dc86b5-3f64-4272-9b29-5aa8512fc7da,POINT(38.774576 9.049795),ያልተሰየመ መንገድ,6,8,8,1,12,0,0,0,22,4,32
NORMAL_GROUPS,d879f523-afaf-4909-90c5-bd988208f9d3,POINT(38.856105 8.993951),"Ayat 72, አዲስ አበባ, ኢትዮጵያ",6,5,0,3,8,6,0,0,0,3,17
NORMAL_GROUPS,ed3a47c8-15aa-4198-85d2-1783a4b625ef,POINT(38.693204 8.978605),"Ayer Tena Rufael Church | አየር ጤና ሩፋኤል ቤተክርስትያን, Addis Ababa, Ethiopia",6,8,0,0,12,0,17,10,0,4,34
NORMAL_GROUPS,1580f099-b77e-4002-9fba-8d5236795db9,POINT(38.744395 8.941543),"Lafto Medhanialem Church | ላፍቶ ደብረ ኢያሪኮ መድሃኒዓለም ቤ/ክርስቲያን, 15, Addis Ababa, Ethiopia",6,2,0,0,12,0,0,0,0,1,12
NORMAL_GROUPS,8fc5f312-7ba9-48d5-b7cd-225d1a2105cd,POINT(38.781117 9.022806),Commercial bank of ethiopia - adwa dildy branch,6,12,0,0,26,0,0,0,32,2,58
NORMAL_GROUPS,71d70ef9-e713-423d-a60e-295bbf9bf0e4,POINT(38.683837 9.004877),ያልተሰየመ መንገድ,6,4,3,30,9,0,0,0,0,3,32
NORMAL_GROUPS,7b82a7f7-7925-4c4a-ba7c-cb77b059f2a5,POINT(38.768568 9.011214),Horn commodities enat tower 5th floor off. no. 505,6,1,6,0,0,0,0,0,3,2,9
NORMAL_GROUPS,00553212-52d4-46f1-9ea8-170c80abadab,POINT(38.826389 8.910990),"Koye Fetche Condominium, Addis Ababa, Ethiopia",6,3,0,0,20,0,0,0,0,1,20
NORMAL_GROUPS,f5459423-bae5-4340-8b32-9cd2c9a95d9e,POINT(38.741525 8.990106),Sarbet salvatore | ሳር ቤት ሳልቫቶሪ,6,7,0,25,0,0,0,6,5,3,36
NORMAL_GROUPS,0e903339-f799-45cb-bea6-91dc5cb19d99,POINT(38.722424 8.930375),"  Nefas Silk, Addis Ababa",6,7,0,2,38,0,0,0,52,4,33
NORMAL_GROUPS,a5fb4a49-c1ab-45e3-aeae-d251b7572460,POINT(38.848428 9.043287),ያልተሰየመ መንገድ,6,1,0,0,0,6,0,0,0,1,6
NORMAL_GROUPS,6aca614c-d7ab-4ba1-a9ce-2467a38315f2,POINT(38.779536 8.901933),"ቃሊቲ ገነት መናፈሻ (ጨፌ) ኮንደሚኒየም, አዲስ አበባ, ኢትዮጵያ",6,2,0,10,0,0,0,0,0,1,10
NORMAL_GROUPS,05b4f5cf-bf29-4051-9649-813c2c18acb6,POINT(38.694751 9.030760),ያልተሰየመ መንገድ,6,5,35,0,0,0,0,0,0,1,35
NORMAL_GROUPS,a1fdb937-0a88-42e8-aad3-62acd1cefadb,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",6,3,18,0,0,0,0,0,0,1,9
NORMAL_GROUPS,520acfb6-b562-4f94-858f-1d85e9067b00,POINT(38.703265 9.018285),Keraniyo ansokiya apostolic church of ethiopia,6,6,25,0,6,0,0,0,0,2,26
NORMAL_GROUPS,933ff2a0-790d-4142-abd2-c456b31e464f,POINT(38.808047 8.879012),"Alem Bank Arsema Church, Akaki Kality, Addis Ababa, Ethiopia",6,4,0,0,0,0,20,0,0,1,20
NORMAL_GROUPS,99d19c4d-1b0c-4519-83c6-a634c73e3548,POINT(38.713229 8.967945),"jijiga sefer, Addis Ababa, Ethiopia",6,14,6,10,1,38,5,14,18,10,92
NORMAL_GROUPS,df77dce0-2652-4753-bc96-22177732162b,POINT(38.694158 9.003700),"Bethel Square | Bethel, አዲስ አበባ, ኢትዮጵያ",6,2,6,0,6,0,0,0,0,2,12
NORMAL_GROUPS,74f2a555-9c1c-408a-ad3d-fc5e196078d7,POINT(38.724470 8.940200),Nefas Silk Lafto 1,6,12,36,5,0,3,0,15,0,4,54
NORMAL_GROUPS,3b7bac64-6cb6-4859-90ff-557c69ba8c9a,POINT(38.774972 8.993303),"Garad Building | Wollo Sefer | ጋራድ ህንጻ | ወሎ ሠፈር, Addis Ababa, Ethiopia",6,5,9,6,0,0,4,0,0,4,19
NORMAL_GROUPS,14a44ff3-ed60-4e2b-8b58-81d76ed9c320,POINT(38.890673 9.068054),"Tafo Mall, አዲስ አበባ, ኢትዮጵያ",6,5,0,0,0,7,0,6,5,3,18
NORMAL_GROUPS,749cf728-c6cf-45bc-8dc9-05eaeb4b1787,POINT(38.670186 8.969341),የወለቴ ሕይወት ብርሃን ቤተክርስቲያን,6,17,5,17,8,6,4,5,23,11,61
NORMAL_GROUPS,70c70c8f-faff-48c2-8d0e-b801285c5c39,POINT(38.748344 9.032784),Yaliteseyeme Menigedi,6,35,5,43,40,30,0,86,10,12,195
NORMAL_GROUPS,162fb80b-cdfe-4f10-bb84-8b95ccdc6a38,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",6,1,0,0,7,0,0,0,0,1,7
NORMAL_GROUPS,63fc2ae2-cf24-4a0b-88f3-8cb26bca31c0,POINT(38.841173 9.023077),CMC Michael Condominiums | ሲኤምሲ ሚካኤል ኮንዶሚኒየም,6,3,0,0,0,16,0,0,0,1,16
NORMAL_GROUPS,07fa599c-2b40-4f89-a074-a8ffe80fa780,POINT(38.728896 9.016810),"ልደታ ማኑፋክቸሪንግ ኮሌጅ | Lideta Manufacturing College, አዲስ አበባ, ኢትዮጵያ",6,5,0,0,31,0,0,0,0,2,31
NORMAL_GROUPS,f8ba3f01-8782-4ef0-a581-2539e3473664,POINT(38.752902 8.934529),Getnet mekdes and friends building contractor p,6,19,0,26,12,27,16,25,0,9,96
NORMAL_GROUPS,5f9d2dab-dfea-4774-a798-57914c78f25c,POINT(38.812560 8.864115),ያልተሰየመ መንገድ,6,2,5,0,5,0,0,0,0,2,10
NORMAL_GROUPS,3492208d-c3fc-4a18-bb07-c4aa14926991,POINT(38.725887 8.967106),Smart stationary  awash birr agent,6,2,0,0,0,5,5,0,0,2,10
NORMAL_GROUPS,d71bd76c-431b-4240-a365-bc1b2e9be23c,POINT(38.829882 9.002168),"Goro St. Gebriel Church, አዲስ አበባ, ኢትዮጵያ",6,3,0,0,0,0,14,0,0,1,14
NORMAL_GROUPS,470e68ce-07e3-4985-9c9b-619dd92b6b56,POINT(38.705393 9.014096),"Sansusi, አዲስ አበባ, ኢትዮጵያ",6,4,0,0,0,21,0,0,0,1,21
NORMAL_GROUPS,70af4fae-8974-4b1b-adee-3b3dc46dc55c,POINT(38.752356 8.990063),Mauritius St,6,6,0,0,2,13,41,4,0,4,34
NORMAL_GROUPS,6f5b06d3-435d-4601-9ffd-1314d061660b,POINT(38.855373 8.990768),"Semit ber 2 geba belo, አዲስ አበባ, ኢትዮጵያ",6,16,0,48,0,30,0,0,0,2,78
NORMAL_GROUPS,f1714a92-85c0-4c4e-ba66-23fb916773e1,POINT(38.709955 8.960454),"Jemo 1 condominium (ጀሞ 1 ኮንዶሚንየም ), አዲስ አበባ, ኢትዮጵያ",6,3,0,0,0,0,22,0,0,2,22
NORMAL_GROUPS,5b0c11d5-9f68-4e47-a663-698d9cd7d1a8,POINT(38.684468 8.963841),"Jemo 2 Condominium, Addis Ababa, Ethiopia",6,11,0,0,0,13,18,0,0,2,31
NORMAL_GROUPS,ca1dd886-8177-4cfb-8143-a1c125cd0e58,POINT(38.829021 8.992610),"Yerer Hospital | Goro | የረር ሆስፒታል | ጎሮ, Goro, ኢትዮጵያ",6,4,0,0,6,5,7,0,0,3,18
NORMAL_GROUPS,c56ac2a9-605a-4d21-b748-0d2465989183,POINT(38.738996 9.051753),"Simple Guest House & Furnished Apartment with Kitchen, Semen mazegaja, አዲስ አበባ, ኢትዮጵያ",6,14,10,3,16,10,11,0,1,10,51
NORMAL_GROUPS,e7c1457a-2706-4187-a701-f531c6e774d3,POINT(38.741891 8.977084),Yaliteseyeme Menigedi,6,14,0,31,10,0,30,1,0,4,67
NORMAL_GROUPS,b533a67f-a7a7-4e94-9a4b-b50b427d36ca,POINT(38.719369 8.965534),"Anbesa Garage |Jomo | አንበሳ ጋራዥ | ጀሞ, Addis Ababa, Ethiopia",6,10,22,0,11,5,9,10,4,7,53
NORMAL_GROUPS,4e42da02-f8a0-4582-8d48-63256ef72e73,POINT(38.809595 8.892900),Yaliteseyeme Menigedi,6,2,0,14,0,0,0,0,0,1,7
NORMAL_GROUPS,c414a8a9-935d-44e6-ab06-d00290b313e7,POINT(38.759435 8.993999),A1,6,7,0,0,46,0,0,0,0,1,46
NORMAL_GROUPS,57f218f7-3878-4ecd-81b4-b2965b90f62d,POINT(38.853816 9.019690),"Yetebaberut summit area የተባበሩት ሰሚት አካባቢ, Addis Ababa, Ethiopia",6,4,2,0,8,2,0,0,0,4,12
NORMAL_GROUPS,5bbed9b6-a6e4-4e2e-b561-d83884012616,POINT(38.715648 9.019221),"Embassy of the Netherlands, አዲስ አበባ, ኢትዮጵያ",6,9,0,0,0,0,51,0,0,1,46
NORMAL_GROUPS,24857405-f158-4e44-8092-34968415b7a9,POINT(38.776194 9.016719),"Woreda 08 Youth Center, Addis Ababa, Ethiopia",6,6,0,0,15,9,10,0,0,3,29
NORMAL_GROUPS,08490f0c-cd30-489c-a404-73c1540381be,POINT(38.694170 8.954590),"Jemo 2 selam condominium (Block 29-39), 1, Addis Ababa, Ethiopia",6,10,4,3,5,2,0,12,0,5,25
NORMAL_GROUPS,1dac22e2-b17b-4045-a2de-d8930efe5671,POINT(38.830536 8.907846),Koye fetche st. gabriel church | ኮዬ ፈቼ ቅዱስ ገብርኤል ቤተ ክርስቲያን,6,11,0,0,0,15,2,35,4,5,56
NORMAL_GROUPS,61970da8-a2a5-4d04-b300-7f735caa81dc,POINT(38.890849 9.016029),Ayat condominum,6,2,0,5,5,0,0,0,0,2,10
NORMAL_GROUPS,aa6b2ea9-c66c-4d24-8a9e-6e39bd20929f,POINT(38.725268 8.950425),"Standford Elementary School | Lebu | ሳንፎርድ ኤለመንተሪ ትቤት | ለቡ, አዲስ አበባ, ኢትዮጵያ",6,17,0,6,6,5,29,7,12,7,65
NORMAL_GROUPS,fb69b736-9827-48bb-8cc2-d0fbbb0cb7be,POINT(38.752693 9.021113),"Ethio Telecom Head Quarter | Biherawi |, Churchill Avenue, Addis Ababa, Ethiopia",6,2,0,0,10,0,0,0,0,1,10
NORMAL_GROUPS,2ec465ac-8788-42c8-a56c-dccdacdc456e,POINT(38.752312 9.024959),1 Churchill Ave,6,5,0,0,28,0,0,0,0,1,28
NORMAL_GROUPS,4c9f265c-3e48-4a52-a25f-2065a00a883e,POINT(38.742476 9.010486),"Mexico tegbared, Mexico Square, Chad Street, አዲስ አበባ, ኢትዮጵያ",6,6,0,0,23,0,0,0,0,1,23
NORMAL_GROUPS,43dad237-898f-4cc9-9581-b0eadb6d455b,POINT(38.739236 9.065900),"Egziabher Ab Church | Adissu Gebeya | ደብረ ሲና ቅዱስ እግዚአብሔር አብ ቤተክርስቲያን | አዲሱ ገበያ, Gulele, አዲስ አበባ, ኢትዮጵያ",6,8,0,0,7,2,16,5,0,5,30
NORMAL_GROUPS,2861d207-c4c6-480c-900a-637d4423619e,POINT(38.705626 9.054384),"Asko Birchiko 40/60 condominium [Block 1], አዲስ አበባ, ኢትዮጵያ",6,18,22,0,7,13,6,5,0,8,53
NORMAL_GROUPS,fe59b04d-c0ae-4965-a123-a4eeff1ccf27,POINT(38.763710 8.981323),"Wengelawit Building | Gotera | ወንጌላዊት ህንፃ | ጎተራ, Ethio China Street, አዲስ አበባ, ኢትዮጵያ",6,12,0,0,0,0,66,8,0,3,49
NORMAL_GROUPS,abeebf9a-678c-40ba-857a-88a795ad4a2a,POINT(38.757587 8.996691),Chirkos 05/06/07,6,5,0,0,40,0,0,0,0,2,20
NORMAL_GROUPS,2d741774-6f96-4b83-92fe-b32eb8c0a028,POINT(38.886922 9.023787),"Gift Real Estate Ayat, Addis Ababa, Ethiopia",6,17,0,0,0,0,1,192,0,2,193
NORMAL_GROUPS,d1c06a86-9e78-4299-9dfc-6aa183e333ce,POINT(38.861145 9.041052),ያልተሰየመ መንገድ,6,3,0,0,12,0,2,0,0,2,13
NORMAL_GROUPS,f4a19218-827d-4226-80ef-d3a79bf3e5ff,POINT(38.694634 8.979231),60 betoch Road,6,13,0,0,22,0,10,34,34,4,44
NORMAL_GROUPS,11f54e77-dacc-4b56-a1dc-1b4b7f388a85,POINT(38.717863 8.959438),Shera mosque | jomo 1 | ሸራ መስጊድ | ጀሞ 1,6,16,20,6,5,5,20,0,14,7,63
NORMAL_GROUPS,bb02780d-7dff-415d-ad24-bbba28d48b8d,POINT(38.833051 9.039791),ያልተሰየመ መንገድ,6,4,0,0,9,5,0,0,0,2,14
NORMAL_GROUPS,87c92656-3ce5-4f83-8daa-0f5a15f87818,POINT(38.776503 8.978581),Yaliteseyeme Menigedi,6,14,0,0,62,5,0,0,0,3,67
NORMAL_GROUPS,a56357f3-a9e9-4342-9eea-bb2946581cac,POINT(38.805109 8.994278),Yaliteseyeme Menigedi,6,15,0,0,36,35,0,4,0,3,73
NORMAL_GROUPS,adf192ee-0031-4dd6-89e2-9b99f0c43f2e,POINT(38.695664 8.981803),Afran General Hospital,6,9,5,0,13,0,15,0,0,4,33
NORMAL_GROUPS,0a55a033-c0f2-4207-a958-5c9ca23bdebc,POINT(38.701672 9.052386),ያልተሰየመ መንገድ,6,8,10,6,12,0,0,0,0,5,28
NORMAL_GROUPS,d32c03c1-6aa8-4536-b6ff-d499e07ec176,POINT(38.803595 8.893925),ያልተሰየመ መንገድ,6,5,42,0,0,0,0,2,0,2,22
NORMAL_GROUPS,d32c03c1-6aa8-4536-b6ff-d499e07ec176,POINT(38.803597 8.893920),ያልተሰየመ መንገድ,6,9,22,0,0,0,32,0,20,3,32
NORMAL_GROUPS,7901e45f-4a4c-4fe0-b143-639308ff503e,POINT(38.768704 8.988209),Nifas silk lafto sub city wereda 9 office,6,2,0,0,0,11,0,0,0,2,11
NORMAL_GROUPS,bd735dde-f9df-4a51-9f03-e3a65103ddd8,POINT(38.774485 9.032429),Titi supermart,6,12,0,16,12,0,8,7,0,6,43
NORMAL_GROUPS,72cc9167-1e94-4b35-b5d1-3a9f10d84d6c,POINT(38.852532 9.009799),Fiyelbet Summit,6,4,0,23,0,0,0,0,0,2,23
NORMAL_GROUPS,931fbc15-ad46-437b-8852-fbd181351284,POINT(38.875027 9.067020),Siraj shopping center,6,7,5,4,5,0,0,16,0,5,25
NORMAL_GROUPS,c9008d1e-feab-4cea-aff4-d7cdac124af0,POINT(38.767450 8.921694),"Kaliti, አዲስ አበባ, ኢትዮጵያ",6,3,0,7,0,0,0,0,20,2,17
NORMAL_GROUPS,bd28c85c-a089-40a6-9e46-3ca67af34c6c,POINT(38.833781 9.014874),Yaliteseyeme Menigedi,6,7,25,0,0,0,0,0,17,2,37
NORMAL_GROUPS,6989dd1b-92b9-476f-82d9-abdc7c9830cd,POINT(38.742078 9.068087),"6kilo, አዲስ አበባ, ኢትዮጵያ",6,5,0,0,6,15,0,0,0,2,21
NORMAL_GROUPS,bff3c821-e3dd-46f5-b745-13f27a34af54,POINT(38.781985 9.025830),Balderas condominium fikere kunspagna,6,9,5,11,0,0,5,0,18,4,39
NORMAL_GROUPS,49b82dd0-80d8-4587-b0da-f94c78f603c9,POINT(38.815546 8.872610),ያልተሰየመ መንገድ,6,1,0,0,0,9,0,0,0,1,9
NORMAL_GROUPS,a9140162-eaba-4c9d-b667-f4a1ff9d0931,POINT(38.792857 8.900397),"Kilinto Silase Church | ቂሊንጦ ስላሴ ቤተክርስትያን, አዲስ አበባ, ኢትዮጵያ",6,2,0,5,5,0,0,0,0,2,10
NORMAL_GROUPS,8f12dfa4-9577-4338-aab6-23c116dd6f94,POINT(38.768801 8.911357),"Kality | St. Gebriel ቃሊቲ | ቅዱስ ገብርኤል ፀበል ስፍራ, አዲስ አበባ, ኢትዮጵያ",6,1,0,0,14,0,0,0,0,1,7
NORMAL_GROUPS,71fcc3dc-b626-42b6-98aa-134c9d09c91b,POINT(38.865058 9.040628),ያልተሰየመ መንገድ,6,3,0,0,0,0,0,17,0,1,17
NORMAL_GROUPS,aad38c81-afe7-4c93-8130-dd64cc35ecd9,POINT(38.700146 8.990797),Yaliteseyeme Menigedi,6,19,0,0,0,8,91,0,0,3,99
NORMAL_GROUPS,521fab3b-1352-46ec-a748-5fc541ba4c1f,POINT(38.780957 8.901793),"Kality chefe Condominiums, አዲስ አበባ, ኢትዮጵያ",6,1,0,0,9,0,0,0,0,1,9
NORMAL_GROUPS,bd76af94-cd81-413e-8c77-de95720d3e3c,POINT(38.751718 8.991026),"Kera ቄራ, አዲስ አበባ, ኢትዮጵያ",6,10,11,0,3,6,2,0,0,5,22
NORMAL_GROUPS,359d2574-cf54-4e33-b7c5-e391a1f62460,POINT(38.882264 9.029162),ያልተሰየመ መንገድ,6,2,0,14,0,0,0,0,0,1,7
NORMAL_GROUPS,e814e07a-9ce1-409f-bb35-4c3768a2dc28,POINT(38.781981 9.025834),Balderas condominium fikere kunspagna,6,3,0,0,0,0,10,6,0,3,16
NORMAL_GROUPS,9ecf168c-9354-4089-8a30-c35b74165c84,POINT(38.889507 8.973212),ቦሌ አራብሳ ኮንዶሚኒየም,6,10,0,17,5,2,0,0,16,4,40
NORMAL_GROUPS,c056b266-304f-4638-9313-50e1841e20b4,POINT(38.714172 8.994883),ያልተሰየመ መንገድ,6,8,0,0,0,0,0,5,48,2,29
NORMAL_GROUPS,e466c08c-62cc-43fb-9ea2-218580fef7e6,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",6,3,0,0,0,0,15,0,0,1,15
NORMAL_GROUPS,c9d69f3c-62da-4c29-a5fa-685c4f665785,POINT(38.873753 9.073933),"Yeka abado 13/የካ አባዶ 13, የካ አባዶ 13, Addis Ababa, Ethiopia",6,6,0,0,27,0,0,0,0,1,27
NORMAL_GROUPS,135a0c10-0b89-4562-8065-6ff9700277d5,POINT(38.896139 9.015180),"Hayat tsebel condominium, Addis Ababa, Ethiopia",6,8,1,1,6,6,5,0,4,7,22
NORMAL_GROUPS,28c80112-740d-41fc-9d1b-30fd06801ba5,POINT(38.752096 9.013047),Gambia St,6,4,0,0,0,0,15,10,0,2,20
NORMAL_GROUPS,02c09dab-e136-4363-b5e9-b9996c3f10f0,POINT(38.777743 9.045520),"Bela 18 Sr | ቤላ 18, Eritrea St, አዲስ አበባ, ኢትዮጵያ",6,2,0,33,0,0,0,0,0,1,33
NORMAL_GROUPS,44cf567f-76e3-4522-8989-4c5a0464f0e8,POINT(38.843285 9.004452),Noah East Gate Apartments,6,4,0,0,0,15,0,18,0,2,24
NORMAL_GROUPS,8ebf88a3-8d8b-487b-af9e-aec99d9a11ca,POINT(38.775089 9.047670),"Ferensay Park | ፈረንሳይ ፓርክ, 7, አዲስ አበባ, ኢትዮጵያ",6,8,0,0,7,11,6,5,0,5,29
NORMAL_GROUPS,a2613e57-34ea-48db-9719-b4b067ffb37e,POINT(38.850987 9.011986),Yaliteseyeme Menigedi,6,8,12,0,0,28,0,0,0,2,40
NORMAL_GROUPS,3175d253-7c11-46f5-86e4-658d1b59a35d,POINT(38.801288 9.016722),"Lancet General Hospital, sub city kebele, አዲስ አበባ, ኢትዮጵያ",6,1,0,0,15,0,0,0,0,1,15
NORMAL_GROUPS,b93ea1d0-4b7b-4239-8654-f9cfb9c293c4,POINT(38.770975 8.940301),"Kality Gumruk | ቃሊቲ ጉምሩክ, 12, 13, Akaki Kality, አዲስ አበባ, ኢትዮጵያ",6,3,5,6,0,0,0,0,0,2,11
NORMAL_GROUPS,2b98d00c-5f67-4ca6-8127-a5f21e352e88,POINT(38.725049 8.968453),"Mekanisa Mikael Primary School, አዲስ አበባ, ኢትዮጵያ",6,4,0,0,5,15,0,0,0,2,20
NORMAL_GROUPS,001dc1b7-186d-4545-bee4-87ce342cf83b,POINT(38.696108 8.949831),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",6,8,1,0,0,0,5,11,0,3,17
NORMAL_GROUPS,222a7392-e1b7-438b-acce-615dc8ea1364,POINT(38.689018 8.989661),Kolfe Keraniyo 01/05,6,10,5,0,0,38,7,0,0,3,50
NORMAL_GROUPS,d30e0418-c1fc-4ac4-8a02-cca0f5cce4e5,POINT(38.755439 8.962072),"Jegola Building | Bihere Tsige | ጀጎላ ህንጻ | ብሄረጽጌ, 10/18, አዲስ አበባ, ኢትዮጵያ",6,5,10,0,0,0,0,0,0,1,10
NORMAL_GROUPS,7aee25a3-b709-4132-92ae-80635b71a8ea,POINT(38.711230 8.964213),"Jemo 1, አዲስ አበባ, ኢትዮጵያ",6,2,13,0,0,0,0,0,1,2,8
NORMAL_GROUPS,c99fb8b7-f787-43be-bd25-6e5668f8a171,POINT(38.749930 9.064246),"Kechene Mazorya, Addis Ababa, Ethiopia",6,6,0,7,15,3,0,0,0,3,25
NORMAL_GROUPS,d1199401-a74c-4bc1-9e9e-4a9f334d80fc,POINT(38.832516 9.034994),"Dejazmach Wondirad Primary & Secondary School | ደጃዝማች ወንድይራድ የመጀመሪያና ሁለተኛ ደረጃ ትምህርት ቤት, አዲስ አበባ, ኢትዮጵያ",6,3,0,0,0,16,0,0,0,1,16
NORMAL_GROUPS,49b82dd0-80d8-4587-b0da-f94c78f603c9,POINT(38.790173 8.870916),ያልተሰየመ መንገድ,6,3,11,0,0,0,5,0,0,3,15
NORMAL_GROUPS,a492bb9a-a4ee-457b-a9fe-b5d5a9d94a06,POINT(38.767892 8.879933),"Gelan Condominium, Health Center, አዲስ አበባ, ኢትዮጵያ",6,2,0,0,0,9,0,0,0,1,9
NORMAL_GROUPS,fb637e63-f4b4-406e-be79-2632c9866d78,POINT(38.779033 9.054497),Fernsay mazoriya feres and ride cars lots,6,6,0,0,0,16,0,15,0,2,31
NORMAL_GROUPS,80a345b9-79cc-4ac9-be55-1df7b36f1a2c,POINT(38.674839 9.023763),"105 Anfo Meda, ኢትዮጵያ",6,8,0,0,39,0,0,0,0,1,39
NORMAL_GROUPS,070c8380-e10d-45bb-b163-4d2a4f3f9b17,POINT(38.888584 9.002203),ETVillage compound (Ayat),6,10,0,0,0,0,59,29,0,3,79
NORMAL_GROUPS,12601af0-de6f-4733-a80e-79f05af2edef,POINT(38.749274 9.043624),"Piassa, Addis Ababa, ኢትዮጵያ",6,3,0,0,0,0,8,5,0,2,13
NORMAL_GROUPS,2d61dc56-039b-491c-9465-6d20fae54196,POINT(38.819634 8.997373),Alemayehu buildingt,6,3,0,0,10,0,5,0,0,2,15
NORMAL_GROUPS,e7f4cf31-71ee-4d4b-9253-c80fc3567f15,POINT(38.832396 9.030998),"Kotebe 02 Market, አዲስ አበባ, ኢትዮጵያ",6,2,0,0,0,0,5,0,6,2,11
NORMAL_GROUPS,61f22749-0fa9-4f87-9204-04cd5758ef8c,POINT(38.704888 8.974968),China camp | ቻይና ካምፕ,6,3,0,0,0,0,10,0,5,2,15
NORMAL_GROUPS,f3714919-e935-43ff-b431-fbfd0950b4dc,POINT(38.767892 8.879933),"Gelan Condominium, Health Center, Addis Ababa, Ethiopia",6,2,0,0,5,0,6,0,0,2,11
NORMAL_GROUPS,c4293acd-2644-425b-8547-3edee015343a,POINT(38.752379 8.990032),Genigem,6,1,0,0,0,6,0,0,0,1,6
NORMAL_GROUPS,bb4a198e-f662-4b77-b46d-4b44f6fc7b82,POINT(38.715767 8.960058),Jemo,6,3,0,0,0,5,10,0,0,2,15
NORMAL_GROUPS,4d023c50-ce89-4eb4-8bd3-b1196bc02f0f,POINT(38.762372 8.968263),"ሙለጌ ህንፃ ዮሴፍ | mulege hntsa yosef, አዲስ አበባ, ኢትዮጵያ",6,2,0,0,0,4,5,0,0,2,9
NORMAL_GROUPS,268a0373-0ff2-4096-9d1c-32bbc7dfba13,POINT(38.742142 8.974844),"GOFA INDUSTRIAL COLLEGE | ጎፋ ኢንደስትሪያል ኮሌጅ, አዲስ አበባ, ኢትዮጵያ",6,17,5,0,0,0,33,0,56,4,66
NORMAL_GROUPS,efafa0f3-5ae7-4ebf-b63f-f236056065c9,POINT(38.811161 8.869682),"Tulu Dimtu St Gebriel Church | ቱሉ ዲምቱ ቅዱስ ገብርኤል ቤተክርስትያን, አዲስ አበባ, ኢትዮጵያ",6,3,0,0,0,0,0,13,7,2,20
NORMAL_GROUPS,b8c299dd-22e4-4dc9-8642-cb06ec6facdb,POINT(38.729457 9.046088),Swaziland St,6,1,0,0,9,0,0,0,0,1,9
NORMAL_GROUPS,8c1c1995-ba51-4aa8-8479-fe41dc751038,POINT(38.723516 9.063928),ያልተሰየመ መንገድ,6,1,0,0,6,16,0,0,0,2,11
NORMAL_GROUPS,8e15f53a-3570-4c4a-b46f-749ccf132f47,POINT(38.708148 9.002445),Home,6,3,0,0,5,0,5,5,0,3,15
