date,product_name,Local shop price
2025-08-22,Chili Green,170
2025-07-30,Apple,380
2025-07-01,Chilly Green (Elfora),150
2025-05-22,Red Onion Grade B,70
2025-10-13,White Cabbage,35
2025-08-24,Papaya,150
2025-08-17,Red Onion Elfora,100
2025-09-08,Avocado,100
2025-07-20,Garlic,320
2025-07-11,Corn,35
2025-07-05,Strawberry,200
2025-07-27,Green Beans,160
2025-04-27,Apple Mango,250
2025-05-20,Valencia Orange,230
2025-04-23,Courgette,170
2025-09-26,Green Beans,80
2025-08-13,Tomato B,40
2025-04-09,Salad,180
2025-05-29,Lemon,220
2025-05-03,Avocado Shekaraw,100
2025-10-18,Avocado,100
2025-07-20,Pineapple,110
2025-05-17,Avocado,120
2025-06-18,Carrot,70
2025-06-17,Corn,35
2025-10-05,Garlic,370
2025-07-22,White Cabbage,40
2025-05-29,Chilly Green,160
2025-06-12,Lemon,200
2025-10-15,Cucumber,160
2025-08-27,Sweet Potato,90
2025-09-13,Broccoli,160
2025-09-01,Salad,180
2025-07-20,Chili Green,120
2025-05-15,Strawberry,200
2025-04-30,Pineapple,120
2025-09-25,Banana,90
2025-07-31,Salad,150
2025-08-10,Chili Green,150
2025-09-08,Apple,500
2025-09-09,Red Onion Elfora,100
2025-07-16,White Cabbage,50
2025-05-18,Courgette,100
2025-06-14,Tomatoes Grade B,30
2025-06-20,Papaya,75
2025-09-09,Mango Apple,180
2025-04-24,Ginger,160
2025-05-14,Avocado,85
2025-08-03,Avocado,100
2025-07-26,Sweet Potato,85
2025-10-16,Salad,160
2025-07-03,Corn,35
2025-06-21,Garlic,400
2025-07-29,Corn,35
2025-10-13,Garlic,375
2025-06-02,Avocado,95
2025-10-03,Apple,400
2025-07-08,Lemon,270
2025-06-03,Avocado,115
2025-08-16,White Cabbage,40
2025-09-05,Orange,220
2025-06-18,Ye Habesha Mango,75
2025-09-01,Orange,200
2025-07-25,Papaya,80
2025-08-16,Apple,500
2025-08-30,Eggplant,200
2025-09-01,Cucumber,200
2025-06-03,Tomatoes Grade B,35
2025-07-15,Pineapple,110
2025-04-28,White Cabbage,45
2025-09-23,Potato,35
2025-09-03,Sweet Potato,80
2025-07-22,Banana,70
2025-07-27,Salad,140
2025-05-06,Beet root,50
2025-10-08,Apple,580
2025-08-15,Ginger,250
2025-04-05,Cucumber,240
2025-06-20,Pineapple,90
2025-05-18,Carrot,65
2025-10-05,Lemon,200
2025-10-25,Tomato B,60
2025-08-06,Ginger,200
2025-05-12,Red Onion Grade C,55
2025-06-13,Beet root,60
2025-07-21,Cucumber,130
2025-08-04,Red Onion A,110
2025-07-14,Chili Green,170
2025-06-18,Green Beans,100
2025-07-04,Strawberry,220
2025-07-18,Red Onion C,85
2025-10-23,Broccoli,120
2025-05-23,Green Beans,100
2025-09-24,Tomato A,90
2025-05-21,Green Beans,180
2025-07-21,Papaya,85
2025-07-21,Eggplant,130
2025-10-02,Banana,85
2025-09-07,Potato for chips,35
2025-10-17,Apple,460
2025-08-05,Apple,500
2025-05-06,Cucumber,170
2025-05-12,Chilly Green,150
2025-09-02,Beetroot,60
2025-08-30,Tomato A,45
2025-10-09,Salad,200
2025-07-01,Strawberry,200
2025-09-21,Mango Apple,80
2025-09-12,Pineapple,120
2025-06-16,Apple Mango,150
2025-09-06,Green chili starta,140
2025-08-08,Broccoli,175
2025-09-17,Sweet Potato,80
2025-09-15,Carrot,85
2025-05-22,Chilly Green,150
2025-06-11,White Cabbage,40
2025-06-21,Beet root,55
2025-09-04,Cucumber,200
2025-07-18,Papaya,60
2025-09-08,Green Beans,120
2025-08-18,Potato,45
2025-10-19,Strawberry,230
2025-10-18,Cucumber,130
2025-08-15,White Cabbage,40
2025-10-10,Ginger,200
2025-05-28,White Cabbage,40
2025-08-06,Apple,500
2025-08-11,Chili Green,180
2025-07-24,Mango,140
2025-04-05,Yerer Orange,270
2025-10-03,Red Onion A,130
2025-07-08,Cucumber,120
2025-05-13,Apple Mango,250
2025-05-08,Strawberry,200
2025-08-31,Tomato A,45
2025-08-16,Mango,100
2025-08-15,Garlic,350
2025-10-12,Tomato A,100
2025-09-08,Tomato B,60
2025-07-16,Red Onion A,90
2025-05-26,Strawberry,220
2025-07-12,Broccoli,160
2025-09-09,Banana,75
2025-06-15,Valencia Orange,220
2025-04-30,Ginger,150
2025-05-23,Apple Mango,270
2025-05-28,Chilly Green,150
2025-06-10,Salad,120
2025-04-23,Avocado,100
2025-09-09,Red Onion B,110
2025-06-30,Red Onion Elfora,75
2025-09-19,Green Beans,160
2025-04-17,Avocado Shekaraw,150
2025-04-30,Broccoli,240
2025-07-04,Corn,35
2025-07-11,Corn,35
2025-07-31,Green Beans,120
2025-08-09,Banana,70
2025-09-17,Zucchini,120
2025-08-10,Mango Apple,200
2025-05-24,Valencia Orange,270
2025-05-04,Avocado Shekaraw,100
2025-10-24,Papaya,100
2025-05-28,Pineapple,115
2025-07-06,Tomato A,50
2025-07-26,Potato,45
2025-09-24,Red Onion Elfora,125
2025-08-07,Orange,200
2025-06-17,Avocado,90
2025-08-19,Green Beans,150
2025-04-03,Carrot,65
2025-06-08,Red Onion Grade C,90
2025-07-04,Salad,200
2025-06-06,Carrot,70
2025-08-31,Garlic,380
2025-09-20,Apple,470
2025-07-05,Ginger,200
2025-09-25,White Cabbage,35
2025-08-11,Ginger,180
2025-10-18,Chili Green,150
2025-05-20,Chilly Green,160
2025-08-22,Broccoli,220
2025-05-03,Avocado,80
2025-09-12,Beetroot,60
2025-05-03,Green Beans,120
2025-04-30,Avocado Shekaraw,120
2025-07-31,Salad,130
2025-04-11,Avocado Shekaraw,130
2025-07-14,Ginger,240
2025-09-26,Red Onion Elfora,130
2025-09-15,Strawberry,250
2025-08-17,Beetroot,55
2025-07-09,Carrot,100
2025-05-03,Chilly Green,150
2025-09-04,Salad,120
2025-04-29,Potatoes,45
2025-07-08,Zucchini,80
2025-04-04,Cucumber,230
2025-10-04,Ginger,254
2025-04-14,Apple,480
2025-09-26,Potato,40
2025-08-20,Potato,40
2025-07-05,Potato,45
2025-09-14,Chili Green,160
2025-06-21,Strawberry,200
2025-07-15,Carrot,120
2025-06-17,Red Onion Grade C,90
2025-08-25,Garlic,330
2025-10-05,Strawberry,230
2025-10-09,Garlic,370
2025-05-04,Garlic,375
2025-08-26,Banana,80
2025-07-24,Orange,220
2025-09-10,Apple,450
2025-08-24,Orange,230
2025-07-04,Zucchini,80
2025-05-30,Ginger,160
2025-07-20,Corn,35
2025-05-02,Lemon,260
2025-07-28,Salad,150
2025-08-02,Ginger,220
2025-08-08,Lemon,180
2025-10-20,Green Beans,80
2025-04-15,Tomatoes Grade A,70
2025-06-15,Broccoli,180
2025-10-21,Strawberry,220
2025-09-17,Pineapple,100
2025-05-18,Red Onion Grade B,55
2025-09-26,Pineapple,140
2025-08-12,Carrot,115
2025-05-30,White Cabbage,40
2025-05-31,Beet root,60
2025-08-02,Salad,150
2025-05-19,Salad,120
2025-10-20,Red Onion B,60
2025-04-01,Tomatoes Grade B,55
2025-09-01,Avocado,100
2025-05-17,Salad,150
2025-04-11,Broccoli,210
2025-10-20,Potato for chips,40
2025-08-10,Tomato B,50
2025-10-06,Lemon,220
2025-10-18,Avocado,90
2025-08-28,Mango Apple,200
2025-10-03,Red Onion A,130
2025-10-22,Broccoli,180
2025-09-09,Orange,180
2025-04-14,Potatoes,40
2025-07-06,Strawberry,200
2025-06-02,Carrot,65
2025-05-08,Courgette,100
2025-08-11,Tomato A,45
2025-09-30,Mango Apple,180
2025-07-21,Tomato A,60
2025-04-23,Papaya,70
2025-09-08,Strawberry,225
2025-04-19,Carrot,70
2025-04-30,Papaya,115
2025-08-08,Cucumber,190
2025-08-31,Avocado,80
2025-09-15,Papaya,120
2025-07-03,Green Beans,130
2025-05-16,Potatoes,50
2025-08-17,Chili Green,150
2025-08-13,Strawberry,250
2025-07-28,Mango,100
2025-09-23,Red Onion B,115
2025-05-16,Cucumber,150
2025-08-03,Carrot,100
2025-04-05,Tomatoes Grade A,60
2025-08-30,Tomato A,60
2025-07-07,Garlic,420
2025-04-22,Chilly Green,165
2025-10-10,Banana,90
2025-04-10,Beet root,60
2025-06-01,Tomatoes Grade B,35
2025-07-17,Strawberry,200
2025-09-21,Cucumber,150
2025-04-25,Avocado,120
2025-07-12,Mango Apple,200
2025-10-15,Papaya,90
2025-10-08,Carrot,95
2025-05-19,Green Beans,200
2025-04-24,Yerer Orange,250
2025-08-26,White Cabbage,40
2025-08-07,Chili Green,120
2025-09-13,Potato,30
2025-09-08,Cucumber,200
2025-07-21,Green Beans,120
2025-05-01,Courgette,150
2025-04-24,Red Onion A,70
2025-09-22,Beetroot,45
2025-08-31,Corn,35
2025-10-04,Pineapple,120
2025-09-12,Beetroot,60
2025-05-12,Potatoes,55
2025-04-03,Potatoes,50
2025-04-26,Apple,450
2025-07-02,Banana,70
2025-07-19,Carrot,110
2025-06-15,Potatoes,55
2025-10-20,Red Onion A,70
2025-09-16,Orange,250
2025-05-26,Apple,550
2025-04-21,Red Onion A,60
2025-04-05,Avocado Shekaraw,130
2025-08-25,Potato,35
2025-05-31,Ye Habesha Mango,150
2025-04-07,Yerer Orange,345
2025-10-18,Green chili starta,150
2025-08-26,Lemon,200
2025-10-02,White Cabbage,35
2025-10-04,Broccoli,180
2025-07-22,Cucumber,80
2025-07-18,Carrot,120
2025-07-09,Papaya,85
2025-04-03,Cucumber,250
2025-07-01,Mango Apple,230
2025-05-13,Cucumber,150
2025-07-26,Tomato A,55
2025-05-28,Broccoli,240
2025-06-29,Apple,420
2025-08-23,Potato,30
2025-08-15,Potato,50
2025-08-20,Chili Green,150
2025-04-24,Tomatoes Grade A,60
2025-05-20,Strawberry,220
2025-08-14,Red Onion A,120
2025-07-11,Salad,140
2025-08-27,Papaya,150
2025-09-04,Green chili starta,160
2025-10-11,Ginger,260
2025-06-19,Potatoes,50
2025-06-15,Tomatoes Grade A,30
2025-07-25,Beetroot,60
2025-09-13,Salad,180
2025-08-25,Green Beans,140
2025-09-09,Avocado,90
2025-07-05,Strawberry,250
2025-06-28,Garlic,400
2025-08-23,Salad,120
2025-08-31,Tomato A,65
2025-06-19,Carrot,65
2025-06-28,White Cabbage B,45
2025-07-14,Salad,145
2025-09-23,Avocado,100
2025-08-07,Tomato A,45
2025-05-16,Garlic,400
2025-05-29,Strawberry,200
2025-08-28,Pineapple,100
2025-07-24,Apple,500
2025-05-21,Potatoes,50
2025-07-08,Garlic,400
2025-07-28,Mango Apple,150
2025-08-12,Cucumber,170
2025-09-20,Green chili starta,200
2025-06-03,Papaya,90
2025-04-25,Beet root,55
2025-09-21,Avocado,80
2025-04-19,Papaya,70
2025-05-24,Red Onion Grade B,85
2025-09-10,Potato,45
2025-04-01,Salad,200
2025-08-03,Apple,500
2025-04-28,Chilly Green,150
2025-05-02,Yerer Orange,250
2025-09-28,Red Onion A,95
2025-04-18,Pineapple,120
2025-04-29,Pineapple,120
2025-08-07,Papaya,90
2025-09-09,Potato for chips,35
2025-05-30,Strawberry,200
2025-07-14,Broccoli,220
2025-08-10,Papaya,120
2025-05-22,Lemon,280
2025-08-20,Papaya,130
2025-06-03,Green Beans,120
2025-08-08,Orange,230
2025-07-16,Salad,155
2025-05-10,Tomatoes Grade A,40
2025-09-05,Cucumber,200
2025-08-19,Potato,40
2025-10-23,Avocado,85
2025-08-05,Garlic,390
2025-05-26,Yerer Orange,270
2025-06-17,Carrot,65
2025-04-30,Potatoes,45
2025-05-13,Lemon,270
2025-10-21,Eggplant,120
2025-06-05,Red Onion Grade C,90
2025-07-20,Red Onion B,85
2025-09-10,Red Onion B,110
2025-06-15,Ginger,180
2025-09-18,Apple,500
2025-08-01,Sweet Potato,80
2025-08-24,Papaya,150
2025-04-30,Chilly Green,150
2025-09-20,Garlic,350
2025-10-15,Tomato A,95
2025-10-11,Broccoli,120
2025-06-09,Apple,500
2025-07-25,Tomato A,55
2025-06-06,Garlic,400
2025-10-03,Garlic,300
2025-07-10,Green Beans,160
2025-05-21,Cucumber,150
2025-07-08,Sweet Potato,90
2025-10-12,Avocado,90
2025-09-30,Avocado,90
2025-04-29,Broccoli,180
2025-07-23,White Cabbage,40
2025-09-17,White Cabbage,35
2025-07-12,Strawberry,200
2025-10-21,Potato for chips,40
2025-09-10,Salad,120
2025-04-13,Apple Mango,200
2025-04-21,Cucumber,180
2025-04-25,Salad,120
2025-10-11,Papaya,100
2025-10-07,Pineapple,130
2025-10-18,Chili Green,120
2025-05-07,Tomatoes Grade B,35
2025-05-16,Green Beans,200
2025-08-11,Apple,500
2025-10-02,Orange,230
2025-04-23,Apple Mango,250
2025-09-28,Chili Green,70
2025-08-19,Beetroot,50
2025-07-09,Mango Apple,150
2025-07-06,Green Beans,130
2025-04-09,Tomatoes Grade A,65
2025-05-21,Carrot,70
2025-04-06,Ginger,180
2025-07-22,Mango Apple,150
2025-10-07,Eggplant,100
2025-07-19,Tomato B,55
2025-04-02,Cucumber,280
2025-09-07,Salad,175
2025-10-21,Green chili starta,180
2025-07-24,Zucchini,90
2025-05-04,Chilly Green (Elfora),190
2025-08-25,Banana,90
2025-08-01,Strawberry,230
2025-05-06,Avocado,80
2025-06-06,Strawberry,180
2025-08-02,Lemon,200
2025-07-30,Garlic,370
2025-10-16,Corn,35
2025-08-15,Apple,460
2025-07-07,Zucchini,80
2025-09-02,Broccoli,170
2025-08-19,Orange,230
2025-07-29,Garlic,400
2025-07-30,Green Beans,160
2025-06-10,Potatoes,50
2025-07-02,Red Onion Grade B,95
2025-06-04,Beet root,60
2025-04-14,Strawberry,220
2025-07-09,Banana,70
2025-04-05,Potatoes,45
2025-10-01,Potato for chips,40
2025-09-08,Papaya,125
2025-04-19,Beet root,50
2025-08-16,Banana,65
2025-09-12,Beetroot,55
2025-08-08,Corn,40
2025-04-21,Red Onion A,70
2025-09-28,Red Onion A,140
2025-05-27,Courgette,150
2025-07-18,White Cabbage,40
2025-10-19,Strawberry,220
2025-07-18,Garlic,350
2025-06-15,Strawberry,220
2025-10-17,Red Onion A,88
2025-06-04,Carrot,60
2025-04-25,Papaya,80
2025-09-01,Cucumber,220
2025-06-03,Red Onion Grade B,100
2025-05-18,Red Onion Grade C,65
2025-06-08,Green Beans,80
2025-04-28,Red Onion Grade B,70
2025-04-02,Chilly Green,150
2025-06-29,Carrot,80
2025-10-20,Ginger,220
2025-08-12,Avocado,100
2025-09-17,Broccoli,250
2025-07-20,Chili Green,90
2025-07-23,White Cabbage,35
2025-06-21,Valencia Orange,220
2025-08-05,Zucchini,140
2025-10-13,Avocado,90
2025-04-19,Pineapple,120
2025-05-09,Papaya,65
2025-04-07,Apple Mango,200
2025-07-09,Avocado,110
2025-09-09,Potato for chips,40
2025-09-04,Carrot,95
2025-08-06,White Cabbage,40
2025-07-20,Red Onion A,85
2025-05-29,White Cabbage,35
2025-08-22,Red Onion Elfora,90
2025-07-23,Red Onion A,100
2025-07-27,Carrot,120
2025-09-22,Cucumber,150
2025-07-09,Red Onion A,90
2025-07-26,Potato,35
2025-05-27,Carrot,75
2025-05-21,Apple,550
2025-08-01,Tomato A,50
2025-06-16,Green Beans,130
2025-08-22,Broccoli,180
2025-06-19,Red Onion Elfora,80
2025-08-01,Corn,35
2025-09-04,Broccoli,170
2025-10-20,Red Onion Elfora,60
2025-06-28,Beetroot,55
2025-05-21,Potatoes,55
2025-06-12,Courgette,100
2025-08-22,Zucchini,90
2025-07-23,Red Onion C,80
2025-07-24,Potato,40
2025-10-17,Strawberry,210
2025-04-06,Tomatoes Grade B,60
2025-09-28,Mango Apple,170
2025-04-28,White Cabbage,50
2025-09-13,Lemon,150
2025-08-13,Red Onion Elfora,105
2025-04-12,Potatoes,55
2025-10-16,Carrot,100
2025-07-29,Mango Apple,180
2025-10-22,Lemon,190
2025-04-27,Salad,150
2025-08-04,Green Beans,120
2025-06-19,Broccoli,220
2025-07-05,Papaya,95
2025-08-09,Eggplant,100
2025-08-09,Corn,35
2025-04-18,Green Beans,200
2025-10-22,Lemon,160
2025-07-24,Lemon,160
2025-06-28,Papaya B,80
2025-06-06,Valencia Orange,220
2025-04-16,Avocado,100
2025-06-02,Tomatoes Grade B,25
2025-04-11,Chilly Green,150
2025-08-13,Broccoli,140
2025-07-25,Mango,70
2025-07-03,Strawberry,230
2025-08-06,Zucchini,90
2025-06-30,Apple,420
2025-10-21,Broccoli,180
2025-08-26,Sweet Potato,90
2025-10-24,Broccoli,180
2025-05-02,Red Onion Grade B,60
2025-08-11,Tomato B,50
2025-08-20,Orange,220
2025-07-17,Garlic,380
2025-09-09,Cucumber,200
2025-07-05,Pineapple,90
2025-09-04,Banana,75
2025-10-07,Papaya,90
2025-06-20,Apple Mango,140
2025-09-20,Cucumber,180
2025-08-25,Lemon,200
2025-10-15,Garlic,380
2025-07-06,Carrot,120
2025-09-23,Salad,180
2025-08-16,Red Onion B,110
2025-05-22,Potatoes,50
2025-04-23,Lemon,300
2025-04-10,Cucumber,220
2025-08-27,Banana,80
2025-10-02,Potato for chips,40
2025-05-16,Apple Mango,220
2025-05-19,White Cabbage,45
2025-06-14,White Cabbage,50
2025-07-19,Red Onion A,85
2025-10-16,Sweet Potato,80
2025-10-11,Green chili starta,185
2025-07-12,Carrot,105
2025-04-19,Pineapple,130
2025-08-10,Eggplant,100
2025-07-25,Salad,160
2025-08-09,Avocado,90
2025-07-09,Pineapple,120
2025-07-12,Red Onion Elfora,75
2025-09-01,Broccoli,160
2025-07-10,Sweet Potato,90
2025-05-17,Ye Habesha Mango,150
2025-08-03,White Cabbage,40
2025-09-12,Red Onion A,130
2025-10-22,Tomato B,60
2025-09-25,Red Onion B,140
2025-05-31,Carrot,60
2025-07-28,Sweet Potato,80
2025-10-15,Red Onion B,80
2025-05-25,Chilly Green,150
2025-07-19,Apple,500
2025-10-09,Carrot,90
2025-08-28,Salad,190
2025-10-23,Strawberry,220
2025-05-27,Avocado,80
2025-05-25,Lemon,250
2025-05-20,Ye Habesha Mango,150
2025-05-18,White Cabbage,45
2025-10-04,Beetroot,50
2025-05-29,Apple Mango,270
2025-09-20,Sweet Potato,90
2025-08-03,Potato,45
2025-06-06,Garlic,400
2025-04-14,Papaya,100
2025-09-17,Red Onion Elfora,95
2025-07-13,Eggplant,120
2025-07-29,Lemon,200
2025-06-16,Red Onion Grade B,90
2025-08-08,Salad,170
2025-07-17,White Cabbage,40
2025-09-18,Salad,200
2025-08-04,Tomato B,50
2025-04-05,Apple Mango,260
2025-08-18,Banana,80
2025-08-20,Ginger,250
2025-10-05,Sweet Potato,80
2025-07-26,Zucchini,90
2025-09-18,Mango Apple,150
2025-10-24,Green chili starta,200
2025-07-19,Corn,40
2025-10-04,Papaya,80
2025-07-06,Mango,140
2025-07-07,Eggplant,130
2025-10-13,Tomato A,100
2025-10-15,Papaya,90
2025-07-19,Sweet Potato,90
2025-05-28,Salad,200
2025-08-22,Sweet Potato,80
2025-05-05,Tomatoes Grade B,45
2025-08-13,Tomato A,70
2025-05-07,Chilly Green (Elfora),180
2025-10-19,Green Beans,150
2025-05-10,Courgette,100
2025-04-26,Red Onion Grade C,55
2025-10-21,Corn,40
2025-08-05,Red Onion A,110
2025-05-31,Papaya,115
2025-05-07,Avocado Shekaraw,120
2025-08-07,Garlic,350
2025-10-18,Strawberry,230
2025-05-12,Ye Habesha Mango,100
2025-05-31,Red Onion Grade B,90
2025-09-26,Broccoli,260
2025-10-24,Orange,240
2025-04-21,Green Beans,200
2025-08-04,Broccoli,170
2025-04-03,Beet root,60
2025-05-23,Broccoli,170
2025-07-26,Lemon,200
2025-10-19,Apple,450
2025-08-07,Beetroot,70
2025-09-12,Tomato A,65
2025-07-05,Banana,70
2025-09-15,Green Beans,120
2025-04-17,Valencia Orange,200
2025-04-25,Ginger,150
2025-10-11,White Cabbage,35
2025-09-23,Green chili starta,240
2025-09-05,Potato,35
2025-08-07,Orange,220
2025-04-30,Red Onion Grade C,50
2025-07-21,Apple,440
2025-08-04,Eggplant,90
2025-08-12,Garlic,320
2025-10-06,Potato for chips,40
2025-08-03,Corn,35
2025-10-01,Red Onion A,140
2025-04-27,Green Beans,150
2025-07-03,Papaya,85
2025-06-20,Beet root,55
2025-05-01,Pineapple,100
2025-05-16,Chilly Green (Elfora),180
2025-08-01,Beetroot,55
2025-07-17,Lemon,120
2025-10-14,Eggplant,130
2025-05-22,Potatoes,60
2025-04-14,Chilly Green (Elfora),200
2025-09-23,Eggplant,90
2025-07-27,Red Onion C,90
2025-04-16,Lemon,220
2025-05-27,Apple,500
2025-08-10,Carrot,80
2025-09-07,Lemon,180
2025-08-21,Strawberry,250
2025-06-13,Cucumber,130
2025-09-29,Cucumber,150
2025-08-31,Garlic,400
2025-07-04,Carrot,100
2025-09-08,Orange,200
2025-04-09,Chilly Green,140
2025-07-27,Apple,400
2025-10-06,Red Onion Elfora,95
2025-10-08,Broccoli,200
2025-08-13,Cucumber,150
2025-08-20,Corn,35
2025-05-12,Courgette,150
2025-04-11,Avocado Shekaraw,130
2025-09-05,Cucumber,200
2025-09-19,Apple,500
2025-10-18,Ginger,230
2025-08-14,Green Beans,140
2025-05-19,Salad,120
2025-10-05,Pineapple,110
2025-08-14,White Cabbage,40
2025-07-20,Ginger,220
2025-06-09,Green Beans,130
2025-08-15,Strawberry,200
2025-10-11,Pineapple,140
2025-08-09,Broccoli,250
2025-07-27,Broccoli,140
2025-04-06,Apple,430
2025-10-15,Apple,400
2025-05-22,Green Beans,170
2025-04-20,Avocado,120
2025-09-23,Orange,250
2025-08-16,Red Onion A,120
2025-06-29,White Cabbage,40
2025-07-14,Apple,500
2025-06-05,Ye Habesha Mango,150
2025-10-03,Carrot,120
2025-09-13,Strawberry,230
2025-09-20,Red Onion A,140
2025-04-11,Potatoes Restaurant Quality,50
2025-09-07,Red Onion Elfora,90
2025-04-18,Apple Mango,250
2025-08-05,Lemon,180
2025-05-14,Yerer Orange,200
2025-08-01,Papaya,100
2025-04-04,Salad,120
2025-07-19,Red Onion A,80
2025-04-11,Papaya,80
2025-07-06,Pineapple,115
2025-07-24,White Cabbage,40
2025-07-05,Tomato A,50
2025-10-07,Zucchini,140
2025-10-07,Avocado,80
2025-09-05,Chili Green,180
2025-04-06,White Cabbage,55
2025-08-16,Corn,40
2025-04-01,White Cabbage,50
2025-05-17,Chilly Green,140
2025-05-14,Strawberry,220
2025-08-21,Mango,100
2025-09-10,Banana,80
2025-09-03,Zucchini,180
2025-08-08,Sweet Potato,90
2025-08-08,Apple,400
2025-07-26,Corn,35
2025-10-12,Red Onion B,90
2025-09-02,Green Beans,100
2025-10-07,Beetroot,50
2025-09-14,Broccoli,160
2025-09-09,Beetroot,65
2025-05-22,Chilly Green (Elfora),180
2025-09-09,Zucchini,120
2025-08-25,Mango Apple,240
2025-10-09,Mango Apple,200
2025-10-03,Garlic,300
2025-09-18,Mango Apple,250
2025-04-25,Ginger,170
2025-06-06,Red Onion Grade C,95
2025-05-28,Carrot,75
2025-04-29,Strawberry,200
2025-09-16,Salad,150
2025-10-06,Avocado,80
2025-10-20,Chili Green,160
2025-04-26,Cucumber,200
2025-05-17,Courgette,80
2025-05-24,Pineapple,100
2025-07-18,Tomato A,50
2025-07-25,Lemon,190
2025-08-31,Avocado,100
2025-09-09,Pineapple,140
2025-10-22,White Cabbage,40
2025-06-09,Avocado Shekaraw,120
2025-06-15,Ginger,200
2025-10-16,Avocado,120
2025-06-14,Green Beans,120
2025-10-24,Potato,35
2025-10-07,Avocado,115
2025-10-23,Chili Green,90
2025-09-09,Green chili starta,140
2025-08-10,Sweet Potato,80
2025-10-20,Carrot,95
2025-08-15,Avocado,100
2025-09-30,Avocado,120
2025-08-18,Cucumber,200
2025-05-24,Garlic,380
2025-09-05,Sweet Potato,90
2025-08-09,Sweet Potato,90
2025-04-13,Pineapple,120
2025-05-25,Pineapple,85
2025-07-14,Orange,220
2025-09-02,Cucumber,200
2025-10-12,Papaya,110
2025-07-16,Tomato A,60
2025-04-27,Red Onion Grade C,60
2025-07-26,Ginger,200
2025-05-20,Garlic,400
2025-05-31,Red Onion Grade B,80
2025-05-10,Apple,550
2025-06-07,Courgette,130
2025-08-23,Salad,150
2025-05-21,Pineapple,115
2025-04-24,Avocado,120
2025-05-28,Tomatoes Grade A,50
2025-10-09,Corn,35
2025-10-23,Potato,30
2025-04-28,Chilly Green (Elfora),200
2025-06-04,Yerer Orange,240
2025-06-29,Eggplant,130
2025-08-31,Mango Apple,250
2025-06-05,Tomatoes Grade B,40
2025-08-27,Avocado,100
2025-05-29,Papaya,85
2025-07-17,Chili Green,140
2025-07-12,Mango Apple,180
2025-10-14,Sweet Potato,80
2025-08-24,Avocado,85
2025-07-13,Red Onion A,80
2025-08-29,Red Onion B,100
2025-05-08,Salad,120
2025-09-14,Beetroot,60
2025-04-02,Papaya,70
2025-06-11,Red Onion Elfora,75
2025-04-04,Avocado,90
2025-10-12,Tomato B,90
2025-08-04,Avocado,95
2025-10-07,Cucumber,170
2025-07-24,Avocado,80
2025-10-08,Papaya,100
2025-07-27,Pineapple,120
2025-04-16,Beet root,55
2025-07-05,Ginger,200
2025-10-16,Salad,130
2025-05-04,Ye Habesha Mango,80
2025-06-20,Broccoli,220
2025-09-03,Pineapple,120
2025-07-15,Broccoli,160
2025-05-04,White Cabbage,50
2025-09-13,Tomato A,65
2025-07-17,Avocado,90
2025-09-22,Beetroot,55
2025-05-30,Papaya,70
2025-07-21,Corn,35
2025-07-20,Tomato B,50
2025-08-27,Potato,40
2025-09-30,Red Onion A,130
2025-08-10,Orange,180
2025-07-22,Banana,70
2025-09-24,Cucumber,150
2025-10-02,Ginger,260
2025-06-12,Pineapple,120
2025-10-23,Ginger,230
2025-10-11,Papaya,90
2025-07-06,Garlic,390
2025-10-14,Red Onion Elfora,85
2025-07-14,Red Onion B,80
2025-09-13,Corn,35
2025-06-29,Red Onion Grade A,90
2025-10-08,Potato,40
2025-10-10,Red Onion A,100
2025-04-21,Papaya,80
2025-10-22,Red Onion A,60
2025-06-17,Broccoli,200
2025-04-09,Yerer Orange,220
2025-06-06,Beet root,55
2025-09-23,Carrot,120
2025-05-23,Lemon,270
2025-08-06,Banana,70
2025-08-22,Orange,200
2025-04-03,Ginger,160
2025-08-16,Tomato A,60
2025-06-17,Pineapple,120
2025-10-11,Apple,600
2025-06-16,Carrot,70
2025-10-12,Green chili starta,185
2025-09-01,Red Onion Elfora,90
2025-08-31,Red Onion Elfora,85
2025-08-20,Red Onion Elfora,95
2025-10-11,Corn,40
2025-09-24,Potato for chips,40
2025-04-12,Chilly Green,150
2025-06-11,Salad,200
2025-07-11,Salad,150
2025-10-08,Mango Apple,200
2025-09-05,Banana,80
2025-09-11,Potato,35
2025-10-07,Eggplant,140
2025-05-17,Tomatoes Grade A,40
